Datetime,Tweet Id,Text,Username
2022-12-28 02:58:10+00:00,1607933899614871553,@robbystarbuck How did this shift happen? Feels like the conventional media used to be more balanced.,elonmusk
2022-12-28 02:55:56+00:00,1607933340023230468,@WallStreetSilv Uhh …,elonmusk
2022-12-28 02:14:12+00:00,1607922834701012992,@BillFOXLA @FoxNews Wow,elonmusk
2022-12-28 01:52:49+00:00,1607917455472566272,@TheRabbitHole84 Twitter can change that,elonmusk
2022-12-28 01:48:31+00:00,1607916372797050886,@Jason @nytimes @SBF_FTX 🤣🤣,elonmusk
2022-12-27 23:46:30+00:00,1607885666138091521,"@TheNickBlizzard @WallStreetSilv @KimDotcom Yeah, legacy media just tell you what you already learned on Twitter several days earlier. Much of the time, they are literally writing stories based on tweets!",elonmusk
2022-12-27 23:44:31+00:00,1607885167716175872,@KimDotcom Exactly,elonmusk
2022-12-27 22:43:05+00:00,1607869704588099587,Why is corporate journalism rushing to defend the state instead of the people? https://t.co/uqR0MwiqCx,elonmusk
2022-12-27 21:26:36+00:00,1607850458554449920,"“Don’t be the clown on the clown car!”

Too late haha",elonmusk
2022-12-27 21:21:12+00:00,1607849098903977986,@TheBabylonBee 🤣,elonmusk
2022-12-27 20:00:20+00:00,1607828750795956224,@BillyM2k @lexfridman Oh man haha,elonmusk
2022-12-27 19:55:42+00:00,1607827584339017728,@EvaFoxU Hope your situation gets better soon,elonmusk
2022-12-27 14:33:24+00:00,1607746474070183936,@ggreenwald @mtaibbi Exactly!,elonmusk
2022-12-27 14:25:19+00:00,1607744440470233090,@kumareth 🤣🤣 People on Twitter should like things more!,elonmusk
2022-12-27 14:19:41+00:00,1607743022925504514,"@ggreenwald @mtaibbi Most people don’t appreciate the significance of the point Matt was making: 

*Every* social media company is engaged in heavy censorship, with significant involvement of and, at times, explicit direction of the government.

Google frequently makes links disappear, for example.",elonmusk
2022-12-27 04:39:49+00:00,1607597093278957568,@farzyness Yeah,elonmusk
2022-12-27 04:24:20+00:00,1607593196871188480,@WholeMarsBlog Exactly,elonmusk
2022-12-27 04:12:35+00:00,1607590239874211847,Some nights … https://t.co/BLAUsJr4wb,elonmusk
2022-12-27 03:47:53+00:00,1607584023932719104,@MuskUniversity May it always be so. It is the most treasured item on my bedside table. https://t.co/rJ1pWlUfLs,elonmusk
2022-12-27 03:37:11+00:00,1607581330673668103,@JohnnaCrider1 They never had my name either,elonmusk
2022-12-27 03:13:22+00:00,1607575338967568384,@BillyM2k wise words,elonmusk
2022-12-27 02:33:21+00:00,1607565268150091778,"@MedvedevRussiaE Those are definitely the most absurd predictions I’ve ever heard, while also showing astonishing lack of awareness of the progress of artificial intelligence and sustainable energy.",elonmusk
2022-12-27 02:16:09+00:00,1607560938458157056,@JohnnaCrider1 @MedvedevRussiaE Haha 💯,elonmusk
2022-12-27 00:51:19+00:00,1607539589735923712,@alifarhat79 🤣,elonmusk
2022-12-27 00:15:42+00:00,1607530626923786242,@JonErlichman Wow,elonmusk
2022-12-26 23:39:18+00:00,1607521467339612161,@MedvedevRussiaE Lol @RemindMe_OfThis in one year,elonmusk
2022-12-26 21:51:58+00:00,1607494455720022018,@MedvedevRussiaE Epic thread!!,elonmusk
2022-12-26 21:51:14+00:00,1607494270365171713,@MedvedevRussiaE 😮,elonmusk
2022-12-26 20:07:46+00:00,1607468231815577602,@KelleyKga @tedlieu @davidzweig Ted is linking to misleading data @CommunityNotes,elonmusk
2022-12-26 18:20:13+00:00,1607441165795856390,@DavidSacks 🎯,elonmusk
2022-12-26 17:58:30+00:00,1607435700877815808,@WallStreetSilv Approaching 100 Starlinks active in Iran,elonmusk
2022-12-26 17:56:10+00:00,1607435114707046400,@esthercrawford I couldn’t agree more!,elonmusk
2022-12-26 17:33:10+00:00,1607429323920924672,@cb_doge @BillyM2k 🤣,elonmusk
2022-12-26 17:29:43+00:00,1607428459244191744,@BillyM2k Exactly,elonmusk
2022-12-26 16:42:20+00:00,1607416532669431809,"(Many of whom were, of course, actively suppressed on Twitter)",elonmusk
2022-12-26 16:40:41+00:00,1607416119496945665,"Much more to The Twitter Files: Covid Editon than this introductory thread.

Follow-up piece to come next week, featuring leading doctors &amp; researchers from Harvard, Stanford &amp; other institutions. https://t.co/TeEeCvMZa2",elonmusk
2022-12-26 07:30:03+00:00,1607277546852450304,@pmarca 🤣,elonmusk
2022-12-26 07:22:55+00:00,1607275751862329346,@BillyM2k 🎯,elonmusk
2022-12-26 04:20:46+00:00,1607229910996914177,@mollycrabapple Highly recommended,elonmusk
2022-12-26 04:17:01+00:00,1607228968524197888,@WallStreetSilv 😬,elonmusk
2022-12-26 03:55:28+00:00,1607223545721159680,@BillyM2k 🤣💯,elonmusk
2022-12-26 03:52:04+00:00,1607222688300544000,@Neuro_Skeptic @ziegler34 Mind virus got you &amp; you don’t realize it,elonmusk
2022-12-26 00:11:00+00:00,1607167057573085184,@nixcraft lol,elonmusk
2022-12-26 00:07:26+00:00,1607166156275879937,@catehall Luck is the greatest superpower,elonmusk
2022-12-25 22:56:49+00:00,1607148387799011328,@ashleevance kek,elonmusk
2022-12-25 20:47:12+00:00,1607115769967693824,@charlieifrah @drmichaellevin Potentially major problem,elonmusk
2022-12-25 20:39:51+00:00,1607113920275439617,@stats_feed Great work by @SpaceX Falcon Team!,elonmusk
2022-12-25 19:29:09+00:00,1607096125567414272,Merry Christmas &amp; Good Cheer to All! https://t.co/SupTpz4bLY,elonmusk
2022-12-25 02:01:46+00:00,1606832541448957953,"@farzyness Twitter isn’t secure yet, just not in the fast lane to bankruptcy. Still much work to do.",elonmusk
2022-12-25 01:59:58+00:00,1606832090808713221,@Neuro_Skeptic https://t.co/wx7gKVJ51K,elonmusk
2022-12-24 22:19:01+00:00,1606776484840243201,@Lukewearechange !!,elonmusk
2022-12-24 21:13:37+00:00,1606760026290651136,@waitbutwhy Civilization has been around for the blink of an eye so far,elonmusk
2022-12-24 21:00:10+00:00,1606756644167520256,@westcoastbill Ok,elonmusk
2022-12-24 13:25:14+00:00,1606642155346612229,@AlexEpstein @OpenAI @sama There is great danger in training an AI to lie,elonmusk
2022-12-24 13:23:01+00:00,1606641595956490240,@hodgetwins From Scientific American!? @sciam,elonmusk
2022-12-24 12:48:18+00:00,1606632861582643200,@__SeriousGemini @wongmjane @ReplyGPT @OpenAI Yes,elonmusk
2022-12-24 12:43:47+00:00,1606631724922056704,"@ReutersTech False, it is still there",elonmusk
2022-12-24 12:42:12+00:00,1606631325179731968,"@stillgray We should think of various explanations for any given event in terms of probabilities, not certainties. 

Those who don’t allow any questioning of the narrative at all are full of 💩.",elonmusk
2022-12-24 12:32:21+00:00,1606628848053125122,"@LayahHeilpern We’ll tidy up the esthetics &amp; add a setting to turn it off, but I think almost everyone will grow to like it",elonmusk
2022-12-24 12:28:57+00:00,1606627991693688833,@ggreenwald Precisely.,elonmusk
2022-12-24 12:27:13+00:00,1606627557021212672,"@wongmjane 1. The message is actually still up. This is fake news.

2. Twitter doesn’t prevent suicide.",elonmusk
2022-12-24 12:15:45+00:00,1606624671100997634,Even after I disconnected one of the more sensitive server racks,elonmusk
2022-12-24 12:11:39+00:00,1606623637976801281,And yet work it does,elonmusk
2022-12-24 11:55:24+00:00,1606619549830643713,… is what it feels like understanding how Twitter works,elonmusk
2022-12-24 11:51:04+00:00,1606618456958590977,@ggreenwald No special treatment for corpo journalists anymore,elonmusk
2022-12-24 11:47:17+00:00,1606617504708976641,Fractal of Rube Goldberg machines …,elonmusk
2022-12-24 07:56:31+00:00,1606559431881285632,"@Spiro_Ghost I was invited to WEF, but declined",elonmusk
2022-12-24 07:21:29+00:00,1606550616393883648,@WallStreetSilv Damn,elonmusk
2022-12-24 07:10:11+00:00,1606547770541838337,"@RichardDawkins True, “progressive” professors are the root of this evil",elonmusk
